Latitude,Longitude,Sample Date,pet,ppt,aet,def,pdsi,q,soil,tmax,tmin,vpd
-33.464444,18.740556,14-09-2011,212.1,4.1000000000000005,5.1,207.0,-3.8999999,0.2,7.3,31.57,17.93,1.5799999
-33.464444,18.740556,12-10-2011,212.1,4.1000000000000005,5.1,207.0,-3.8999999,0.2,7.3,31.57,17.93,1.5799999
-33.464444,18.740556,09-11-2011,212.1,4.1000000000000005,5.1,207.0,-3.8999999,0.2,7.3,31.57,17.93,1.5799999
-33.464444,18.740556,26-06-2012,205.40001,14.2,16.4,189.0,-0.93,0.7000000000000001,10.900001,30.07,17.05,1.4399999
-33.464444,18.740556,24-07-2012,214.3,12.1,13.3,201.0,-1.02,0.6000000000000001,9.0,30.269999,17.33,1.4499999
-27.01011111,26.69808333,09-07-2015,210.0,25.5,24.2,185.8,-4.3199997,1.3,0.5,32.84,16.93,1.76
-33.464444,18.740556,18-09-2012,214.3,12.1,13.3,201.0,-1.02,0.6000000000000001,9.0,30.269999,17.33,1.4499999
-33.464444,18.740556,16-10-2012,214.3,12.1,13.3,201.0,-1.02,0.6000000000000001,9.0,30.269999,17.33,1.4499999
-33.464444,18.740556,15-11-2012,214.3,12.1,13.3,201.0,-1.02,0.6000000000000001,9.0,30.269999,17.33,1.4499999
-24.282222,28.090278,09-07-2015,187.3,51.400000000000006,49.2,138.1,-2.55,2.6,4.8,32.87,17.83,1.5999999
-33.464444,18.740556,24-07-2013,195.7,30.9,31.300001,164.40001,2.03,1.5,9.2,30.51,17.97,1.4599999
-33.464444,18.740556,21-08-2013,195.7,30.9,31.300001,164.40001,2.03,1.5,9.2,30.51,17.97,1.4599999
-33.464444,18.740556,11-09-2013,195.7,30.9,31.300001,164.40001,2.03,1.5,9.2,30.51,17.97,1.4599999
-33.464444,18.740556,09-10-2013,195.7,30.9,31.300001,164.40001,2.03,1.5,9.2,30.51,17.97,1.4599999
-33.464444,18.740556,06-11-2013,195.7,30.9,31.300001,164.40001,2.03,1.5,9.2,30.51,17.97,1.4599999
-33.464444,18.740556,27-11-2013,195.7,30.9,31.300001,164.40001,2.03,1.5,9.2,30.51,17.97,1.4599999
-33.464444,18.740556,16-07-2014,210.7,12.9,13.7,197.0,-1.41,0.6000000000000001,7.9,30.96,17.27,1.53
-33.464444,18.740556,27-08-2014,210.7,12.9,13.7,197.0,-1.41,0.6000000000000001,7.9,30.96,17.27,1.53
-33.464444,18.740556,01-10-2014,210.7,12.9,13.7,197.0,-1.41,0.6000000000000001,7.9,30.96,17.27,1.53
-33.464444,18.740556,29-10-2014,210.7,12.9,13.7,197.0,-1.41,0.6000000000000001,7.9,30.96,17.27,1.53
-23.23572222,27.717,09-07-2015,201.2,32.4,30.800001,170.40001,-2.18,1.6,0.4,35.829998,20.74,2.08
-33.464444,18.740556,23-07-2015,204.3,14.1,15.3,189.0,-3.28,0.7000000000000001,9.1,30.58,16.5,1.54
-33.464444,18.740556,20-08-2015,204.3,14.1,15.3,189.0,-3.28,0.7000000000000001,9.1,30.58,16.5,1.54
-33.464444,18.740556,17-09-2015,204.3,14.1,15.3,189.0,-3.28,0.7000000000000001,9.1,30.58,16.5,1.54
-26.648056,27.089444,09-07-2015,197.3,32.9,31.300001,166.0,-4.11,1.6,1.5,31.9,16.15,1.5699999
-26.880278,26.965,09-07-2015,201.8,28.6,27.300001,174.5,-4.2599998,1.4,1.2,32.53,16.71,1.68
-26.98472222,26.63227778,09-07-2015,207.8,26.200000000000003,24.9,182.90001,-4.29,1.3,0.5,32.93,17.02,1.77
-31.031389,28.883333,09-07-2015,161.1,26.6,25.300001,135.8,-4.47,1.3,2.3,29.039999,16.16,1.12
-33.72266667,18.61691667,11-06-2014,192.6,2.6,4.6,188.0,-1.11,0.1,9.900001,27.73,16.05,1.12
-30.86013889,29.07125,09-07-2015,161.8,25.700000000000003,24.5,137.3,-4.66,1.3,2.1000001,29.439999,16.63,1.16
-33.970833,22.548333,20-01-2011,146.0,36.5,36.5,109.5,1.9599999,1.8,8.7,23.75,14.929999,0.65999997
-33.970833,22.548333,28-02-2011,146.0,36.5,36.5,109.5,1.9599999,1.8,8.7,23.75,14.929999,0.65999997
-33.970833,22.548333,04-04-2011,146.0,36.5,36.5,109.5,1.9599999,1.8,8.7,23.75,14.929999,0.65999997
-33.970833,22.548333,03-05-2011,146.0,36.5,36.5,109.5,1.9599999,1.8,8.7,23.75,14.929999,0.65999997
-33.970833,22.548333,05-07-2011,146.0,36.5,36.5,109.5,1.9599999,1.8,8.7,23.75,14.929999,0.65999997
-33.970833,22.548333,31-08-2011,154.2,24.0,24.1,130.1,1.28,1.2000000000000002,7.4,26.32,17.789999,0.68
-33.970833,22.548333,14-09-2011,154.2,24.0,24.1,130.1,1.28,1.2000000000000002,7.4,26.32,17.789999,0.68
-33.970833,22.548333,11-10-2011,154.2,24.0,24.1,130.1,1.28,1.2000000000000002,7.4,26.32,17.789999,0.68
-33.970833,22.548333,25-11-2011,154.2,24.0,24.1,130.1,1.28,1.2000000000000002,7.4,26.32,17.789999,0.68
-33.970833,22.548333,20-01-2012,136.1,17.900000000000002,21.7,114.4,1.09,0.9,12.5,24.779999,16.09,0.57
-33.970833,22.548333,20-03-2012,136.1,17.900000000000002,21.7,114.4,1.09,0.9,12.5,24.779999,16.09,0.57
-34.005833,22.351111,09-07-2015,156.5,14.4,13.8,142.7,-0.63,0.7000000000000001,2.5,26.23,16.609999,0.76
-33.970833,22.548333,09-07-2012,149.3,39.3,40.0,109.3,0.93,2.0,9.900001,25.3,16.97,0.61
-33.970833,22.548333,17-08-2012,149.3,39.3,40.0,109.3,0.93,2.0,9.900001,25.3,16.97,0.61
-33.970833,22.548333,19-09-2012,149.3,39.3,40.0,109.3,0.93,2.0,9.900001,25.3,16.97,0.61
-33.970833,22.548333,17-10-2012,149.3,39.3,40.0,109.3,0.93,2.0,9.900001,25.3,16.97,0.61
-33.970833,22.548333,23-11-2012,149.3,39.3,40.0,109.3,0.93,2.0,9.900001,25.3,16.97,0.61
-33.970833,22.548333,13-12-2012,149.3,39.3,40.0,109.3,0.93,2.0,9.900001,25.3,16.97,0.61
-33.970833,22.548333,30-01-2013,144.0,16.8,19.7,124.3,-1.63,0.8,11.400001,24.41,15.79,0.58
-33.970833,22.548333,13-02-2013,144.0,16.8,19.7,124.3,-1.63,0.8,11.400001,24.41,15.79,0.58
-22.43772222,31.07805556,10-07-2015,196.40001,43.0,41.100002,155.3,-2.77,2.1,4.3,36.73,21.65,2.02
-33.970833,22.548333,19-06-2013,144.0,16.8,19.7,124.3,-1.63,0.8,11.400001,24.41,15.79,0.58
-33.970833,22.548333,19-07-2013,141.2,92.2,89.8,51.4,1.8,4.6000000000000005,9.3,25.699999,17.99,0.61
-33.970833,22.548333,21-08-2013,141.2,92.2,89.8,51.4,1.8,4.6000000000000005,9.3,25.699999,17.99,0.61
-33.970833,22.548333,20-09-2013,141.2,92.2,89.8,51.4,1.8,4.6000000000000005,9.3,25.699999,17.99,0.61
-33.970833,22.548333,17-10-2013,141.2,92.2,89.8,51.4,1.8,4.6000000000000005,9.3,25.699999,17.99,0.61
-33.970833,22.548333,05-11-2013,141.2,92.2,89.8,51.4,1.8,4.6000000000000005,9.3,25.699999,17.99,0.61
-33.970833,22.548333,08-11-2013,141.2,92.2,89.8,51.4,1.8,4.6000000000000005,9.3,25.699999,17.99,0.61
-33.970833,22.548333,15-01-2014,143.0,37.6,35.9,107.1,-2.0,1.9,3.2,24.59,15.389999,0.61
-33.970833,22.548333,05-03-2014,143.0,37.6,35.9,107.1,-2.0,1.9,3.2,24.59,15.389999,0.61
-33.970833,22.548333,02-04-2014,143.0,37.6,35.9,107.1,-2.0,1.9,3.2,24.59,15.389999,0.61
-33.970833,22.548333,08-05-2014,143.0,37.6,35.9,107.1,-2.0,1.9,3.2,24.59,15.389999,0.61
-28.7115,24.07288889,13-07-2015,231.5,6.7,6.4,225.1,-2.4199998,0.3,0.2,36.8,18.039999,2.74
-33.970833,22.548333,09-07-2014,155.6,27.200000000000003,26.0,129.6,-2.22,1.4,3.0,26.17,16.81,0.68
-33.970833,22.548333,06-08-2014,155.6,27.200000000000003,26.0,129.6,-2.22,1.4,3.0,26.17,16.81,0.68
-33.970833,22.548333,03-09-2014,155.6,27.200000000000003,26.0,129.6,-2.22,1.4,3.0,26.17,16.81,0.68
-33.970833,22.548333,08-10-2014,155.6,27.200000000000003,26.0,129.6,-2.22,1.4,3.0,26.17,16.81,0.68
-33.970833,22.548333,07-01-2015,57.600002,73.0,57.600002,0.0,-0.95,3.6,14.1,18.41,9.58,0.59
-33.970833,22.548333,04-02-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,05-03-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,08-04-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,07-05-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,02-06-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,08-07-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,05-08-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,02-09-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,06-10-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,04-11-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-33.970833,22.548333,03-12-2015,154.6,16.1,16.4,138.2,-1.0,0.8,6.9,25.99,16.72,0.72999996
-34.005833,22.351111,21-01-2011,149.3,27.6,28.0,121.3,2.1299999,1.4,8.3,24.119999,14.889999,0.71
-34.005833,22.351111,11-02-2011,149.3,27.6,28.0,121.3,2.1299999,1.4,8.3,24.119999,14.889999,0.71
-34.005833,22.351111,17-03-2011,149.3,27.6,28.0,121.3,2.1299999,1.4,8.3,24.119999,14.889999,0.71
-34.005833,22.351111,19-04-2011,149.3,27.6,28.0,121.3,2.1299999,1.4,8.3,24.119999,14.889999,0.71
-34.005833,22.351111,17-05-2011,149.3,27.6,28.0,121.3,2.1299999,1.4,8.3,24.119999,14.889999,0.71
-34.005833,22.351111,21-06-2011,149.3,27.6,28.0,121.3,2.1299999,1.4,8.3,24.119999,14.889999,0.71
-24.679167,30.8025,13-07-2015,162.7,68.60000000000001,66.4,96.3,-3.3899999,3.4000000000000004,11.400001,29.26,16.06,1.06
-34.005833,22.351111,12-10-2011,158.6,21.6,21.800001,136.8,1.4699999,1.1,7.0,26.74,17.779999,0.74
-29.7775,29.470833,13-07-2015,157.8,30.4,29.300001,128.5,-5.67,1.5,3.7,27.56,13.36,0.96
-29.744167,29.905833,13-07-2015,161.0,26.9,26.1,134.90001,-5.13,1.3,6.3,29.539999,15.889999,1.13
-29.160278,26.573333,13-07-2015,220.1,10.0,9.5,210.6,-3.8999999,0.5,0.4,33.69,15.73,2.05
-34.005833,22.351111,26-06-2012,139.6,15.4,16.4,123.200005,0.63,0.8,8.1,25.1,16.0,0.61
-34.005833,22.351111,18-07-2012,153.1,36.2,35.600002,117.5,0.56,1.8,7.0,25.699999,16.94,0.65999997
-29.1825,23.575556,13-07-2015,236.40001,3.9,3.7,232.7,-2.1399999,0.2,0.0,37.02,18.25,2.85
-25.127778,27.628889,14-07-2015,203.40001,48.400000000000006,46.100002,157.3,-3.3999999,2.4000000000000004,3.1000001,34.579998,18.93,1.87
-24.39619444,27.08983333,14-07-2015,208.8,43.3,41.2,167.6,-3.1599998,2.2,1.5,35.61,20.32,2.09
-24.69514,27.40906,14-07-2015,210.1,47.6,45.3,164.8,-3.31,2.4000000000000004,1.9,35.25,20.039999,2.02
-28.69485,28.23487,14-07-2015,186.40001,18.1,17.300001,169.1,-4.5899997,0.9,1.7,29.46,14.17,1.3399999
-34.005833,22.351111,05-04-2013,147.1,13.9,13.3,133.8,-1.76,0.7000000000000001,2.7,24.74,15.7,0.62
-28.883333,27.89,14-07-2015,190.6,16.7,16.0,174.6,-4.3199997,0.8,1.9,30.16,14.66,1.4399999
-34.005833,22.351111,04-07-2013,147.1,13.9,13.3,133.8,-1.76,0.7000000000000001,2.7,24.74,15.7,0.62
-34.005833,22.351111,06-08-2013,144.8,85.5,81.4,63.4,1.66,4.3,2.6000001,26.099998,17.97,0.65999997
-24.183889,30.823889,15-07-2015,173.7,45.5,43.7,130.0,-2.8999999,2.3000000000000003,6.0,34.07,20.18,1.5799999
-25.20639,27.558,15-07-2015,204.40001,48.2,45.9,158.5,-3.47,2.4000000000000004,2.6000001,34.52,18.869999,1.86
-34.005833,22.351111,04-12-2013,144.8,85.5,81.4,63.4,1.66,4.3,2.6000001,26.099998,17.97,0.65999997
-34.005833,22.351111,22-01-2014,146.0,29.3,27.9,118.1,-2.0,1.5,1.7,24.9,15.299999,0.65
-34.005833,22.351111,20-02-2014,146.0,29.3,27.9,118.1,-2.0,1.5,1.7,24.9,15.299999,0.65
-22.769722,30.886944,15-07-2015,183.1,46.6,44.8,138.3,-2.95,2.3000000000000003,6.6,34.85,20.65,1.7199999
-34.005833,22.351111,03-04-2014,146.0,29.3,27.9,118.1,-2.0,1.5,1.7,24.9,15.299999,0.65
-28.404444,30.013056,15-07-2015,181.5,15.8,15.2,166.3,-5.49,0.8,3.0,31.949999,16.32,1.4599999
-30.733889,29.828333,15-07-2015,151.7,29.6,28.7,123.0,-4.7799997,1.5,5.9,28.769999,17.44,0.98999995
-30.160091,27.40124,15-07-2015,201.2,13.2,12.6,188.6,-3.73,0.7000000000000001,0.5,31.57,15.13,1.6999999
-30.336111,27.359444,15-07-2015,201.5,13.4,12.8,188.7,-3.61,0.7000000000000001,0.6,31.58,14.67,1.68
-29.615556,27.065278,15-07-2015,208.7,11.7,11.1,197.6,-3.9099998,0.6000000000000001,0.4,32.219997,15.049999,1.8199999
-34.005833,22.351111,04-11-2014,160.40001,24.3,23.1,137.3,-2.2,1.2000000000000002,1.6,26.66,16.82,0.74
-34.005833,22.351111,03-12-2014,160.40001,24.3,23.1,137.3,-2.2,1.2000000000000002,1.6,26.66,16.82,0.74
-28.058889,30.373611,15-07-2015,176.40001,22.8,21.9,154.5,-5.0899997,1.1,3.6000001,30.81,15.37,1.27
-30.830556,26.921389,16-07-2015,205.40001,11.1,10.6,194.8,-2.8799999,0.6000000000000001,0.5,32.04,14.16,1.73
-34.005833,22.351111,10-04-2015,156.5,14.4,13.8,142.7,-0.63,0.7000000000000001,2.5,26.23,16.609999,0.76
-27.937778,31.209444,16-07-2015,170.90001,15.4,15.1,155.8,-3.59,0.8,5.7000003,31.42,18.32,1.29
-34.005833,22.351111,04-06-2015,156.5,14.4,13.8,142.7,-0.63,0.7000000000000001,2.5,26.23,16.609999,0.76
-27.5275,30.858056,16-07-2015,166.3,29.9,28.9,137.40001,-3.84,1.5,5.3,29.97,16.4,1.11
-30.13573889,30.67422222,16-07-2015,156.6,25.700000000000003,25.0,131.6,-5.52,1.3,6.7000003,29.98,20.93,1.0
-30.398056,30.601944,16-07-2015,155.2,30.8,30.2,125.0,-5.14,1.5,8.2,29.64,21.05,0.95
-27.02314,28.59389,16-07-2015,185.5,33.800000000000004,32.2,153.3,-4.39,1.7000000000000002,2.0,30.33,14.45,1.3199999
-27.273889,28.49,16-07-2015,186.7,31.1,29.7,157.0,-4.48,1.6,2.3,30.269999,14.389999,1.3299999
-27.935,26.126667,16-07-2015,222.8,12.9,12.2,210.6,-3.9499998,0.6000000000000001,0.4,34.219997,16.25,2.05
-28.141944,26.417778,16-07-2015,220.40001,13.3,12.6,207.8,-4.04,0.7000000000000001,0.4,33.989998,16.58,2.04
-28.1175,26.719444,16-07-2015,216.3,13.9,13.2,203.1,-4.18,0.7000000000000001,0.4,33.579998,16.869999,1.9799999
-31.000833,26.353056,16-07-2015,208.7,7.9,7.5,201.2,-2.06,0.4,0.3,31.769999,13.509999,1.74
-30.679722,26.7125,16-07-2015,211.40001,9.9,9.5,201.90001,-2.82,0.5,0.4,32.93,14.69,1.88
-30.534167,24.961944,16-07-2015,229.2,3.0,2.9,226.3,-2.25,0.2,0.0,34.48,15.87,2.28
-29.744167,29.905833,17-07-2015,161.0,26.9,26.1,134.90001,-5.13,1.3,6.3,29.539999,15.889999,1.13
-27.902778,24.615556,17-07-2015,230.90001,11.6,11.0,219.90001,-3.35,0.6000000000000001,0.2,36.51,18.33,2.61
-29.803611,30.516111,17-07-2015,152.7,22.4,21.800001,130.90001,-5.49,1.1,6.1,29.349998,17.82,0.97999996
-27.01011111,26.69808333,20-07-2015,210.0,25.5,24.2,185.8,-4.3199997,1.3,0.5,32.84,16.93,1.76
-29.140556,31.391944,20-07-2015,161.8,112.3,106.8,55.0,-2.6299999,5.6000000000000005,2.9,31.13,20.58,1.03
-25.99136,27.84208,20-07-2015,187.6,46.0,43.9,143.7,-4.08,2.3000000000000003,2.9,31.01,16.18,1.41
-26.648056,27.089444,20-07-2015,197.3,32.9,31.300001,166.0,-4.11,1.6,1.5,31.9,16.15,1.5699999
-26.880278,26.965,20-07-2015,201.8,28.6,27.300001,174.5,-4.2599998,1.4,1.2,32.53,16.71,1.68
-26.73806,27.59194,20-07-2015,193.3,33.9,32.3,161.0,-4.21,1.7000000000000002,1.6,31.109999,15.799999,1.48
-26.45,28.085833,20-07-2015,186.7,38.7,36.9,149.8,-4.08,1.9,1.9,30.5,15.23,1.36
-26.98472222,26.63227778,20-07-2015,207.8,26.200000000000003,24.9,182.90001,-4.29,1.3,0.5,32.93,17.02,1.77
-32.502778,19.535833,20-07-2015,234.0,5.0,5.0,229.0,-1.81,0.3,2.1000001,34.0,15.36,2.21
-34.065833,20.404167,21-07-2015,177.6,11.8,11.7,165.90001,-2.51,0.6000000000000001,4.5,31.42,17.529999,1.5699999
-31.860278,18.6875,21-07-2015,221.2,3.5,3.3,217.90001,-1.4699999,0.2,0.4,32.75,15.2699995,1.9
-33.980556,21.653333,21-07-2015,166.7,11.1,10.6,156.1,-1.56,0.6000000000000001,0.7,28.8,15.86,1.13
-26.006389,29.253889,21-07-2015,173.40001,49.400000000000006,47.2,126.200005,-3.82,2.5,3.9,29.65,14.23,1.18
-28.801278,31.955389,21-07-2015,169.6,67.5,66.1,103.5,-2.5,3.4000000000000004,10.2,31.99,20.88,1.12
-27.00222,28.76528,21-07-2015,183.40001,34.300000000000004,32.7,150.7,-4.39,1.7000000000000002,2.0,30.07,14.29,1.28
-27.38972222,26.46388889,21-07-2015,219.6,19.5,18.5,201.1,-4.18,1.0,0.5,33.79,17.06,1.9399999
-27.398611,26.614722,21-07-2015,218.2,19.8,18.800001,199.40001,-4.23,1.0,0.5,33.59,17.07,1.91
-34.092222,21.295278,21-07-2015,173.5,13.1,12.8,160.7,-1.68,0.7000000000000001,3.2,29.34,16.34,1.2099999
-31.5653,18.3306,21-07-2015,214.3,2.1,2.0,212.3,-1.4499999,0.1,0.2,31.24,15.36,1.5799999
-27.4,26.624722,21-07-2015,218.2,19.8,18.800001,199.40001,-4.23,1.0,0.5,33.59,17.07,1.91
-25.81048333,27.90955222,22-07-2015,191.90001,46.8,44.7,147.2,-4.0099998,2.3000000000000003,3.0,31.99,17.13,1.53
-28.747778,31.745833,22-07-2015,171.40001,104.7,100.9,70.5,-1.9399999,5.2,8.5,32.66,21.02,1.3
-26.970278,27.211111,22-07-2015,199.8,28.6,27.2,172.6,-4.27,1.4,1.3000001,32.09,16.359999,1.63
-26.880278,26.965,22-07-2015,201.8,28.6,27.300001,174.5,-4.2599998,1.4,1.2,32.53,16.71,1.68
-27.273889,28.49,22-07-2015,186.7,31.1,29.7,157.0,-4.48,1.6,2.3,30.269999,14.389999,1.3299999
-28.141944,26.417778,22-07-2015,220.40001,13.3,12.6,207.8,-4.04,0.7000000000000001,0.4,33.989998,16.58,2.04
-28.1175,26.719444,22-07-2015,216.3,13.9,13.2,203.1,-4.18,0.7000000000000001,0.4,33.579998,16.869999,1.9799999
-34.250556,20.9925,22-07-2015,180.8,14.0,14.0,166.8,-2.1699998,0.7000000000000001,6.1,29.32,17.13,1.16
-34.405833,19.600556,22-07-2015,163.0,17.0,18.0,145.0,-3.49,0.9,8.8,26.47,15.74,0.93
-33.38056,19.30167,22-07-2015,196.40001,13.3,14.5,181.90001,-2.45,0.7000000000000001,8.5,29.369999,13.74,1.48
-33.08883333,19.21878333,22-07-2015,200.1,11.0,11.900001,188.2,-2.28,0.6000000000000001,7.5,28.91,12.849999,1.4599999
-24.95861111,29.39527778,23-07-2015,191.2,50.2,47.9,143.3,-3.21,2.5,2.6000001,33.96,18.44,1.6899999
-33.7075,18.97444444,23-07-2015,203.1,17.5,19.1,184.0,-3.55,0.9,11.7,31.14,16.73,1.5899999
-25.57877778,29.12747222,23-07-2015,186.90001,50.2,48.0,138.90001,-2.9199998,2.5,3.4,32.3,16.31,1.51
-33.897778,20.012778,23-07-2015,195.6,11.4,11.6,184.0,-2.72,0.6000000000000001,4.7000003,31.66,16.289999,1.64
-26.619444,27.980833,27-07-2015,190.0,36.6,34.9,155.1,-4.0699997,1.8,1.8000001,30.92,15.65,1.43
-25.127778,27.628889,28-07-2015,203.40001,48.400000000000006,46.100002,157.3,-3.3999999,2.4000000000000004,3.1000001,34.579998,18.93,1.87
-25.20639,27.558,28-07-2015,204.40001,48.2,45.9,158.5,-3.47,2.4000000000000004,2.6000001,34.52,18.869999,1.86
-24.69514,27.40906,28-07-2015,210.1,47.6,45.3,164.8,-3.31,2.4000000000000004,1.9,35.25,20.039999,2.02
-28.44555556,32.325,25-08-2015,162.3,13.5,14.7,147.6,-4.2799997,0.7000000000000001,10.3,31.01,21.119999,1.02
-27.169444,29.233889,28-07-2015,177.0,34.4,32.8,144.2,-4.45,1.7000000000000002,1.8000001,29.41,13.78,1.16
-27.935,26.126667,28-07-2015,222.8,12.9,12.2,210.6,-3.9499998,0.6000000000000001,0.4,34.219997,16.25,2.05
-28.141944,26.417778,28-07-2015,220.40001,13.3,12.6,207.8,-4.04,0.7000000000000001,0.4,33.989998,16.58,2.04
-28.1175,26.719444,28-07-2015,216.3,13.9,13.2,203.1,-4.18,0.7000000000000001,0.4,33.579998,16.869999,1.9799999
-27.398611,26.614722,28-07-2015,218.2,19.8,18.800001,199.40001,-4.23,1.0,0.5,33.59,17.07,1.91
-27.671111,27.236944,28-07-2015,209.5,19.0,18.1,191.40001,-4.29,1.0,0.5,32.93,16.3,1.8
-28.69485,28.23487,28-07-2015,186.40001,18.1,17.300001,169.1,-4.5899997,0.9,1.7,29.46,14.17,1.3399999
-33.501667,21.624167,28-07-2015,189.6,9.0,8.6,181.0,-1.35,0.5,0.1,29.73,13.429999,1.4
-33.31388889,19.07472222,28-07-2015,207.5,12.9,14.6,192.90001,-2.32,0.6000000000000001,10.900001,31.99,16.23,1.76
-28.338333,31.373611,28-07-2015,164.90001,37.0,35.5,129.40001,-3.21,1.9,4.4,31.349998,18.449999,1.2099999
-28.068333,31.55,28-07-2015,176.1,14.0,13.6,162.5,-3.4499998,0.7000000000000001,4.5,33.53,20.9,1.5799999
-28.308889,31.9025,28-07-2015,171.8,21.6,21.9,149.90001,-3.6599998,1.1,8.2,33.18,21.49,1.4699999
-27.4,26.624722,28-07-2015,218.2,19.8,18.800001,199.40001,-4.23,1.0,0.5,33.59,17.07,1.91
-29.161667,23.696389,29-07-2015,232.1,4.3,4.1,228.0,-2.22,0.2,0.0,37.1,18.199999,2.85
-27.602222,29.942778,29-07-2015,185.90001,35.0,33.5,152.40001,-4.83,1.7000000000000002,3.5,31.789999,15.66,1.42
-27.802778,28.768333,29-07-2015,181.8,27.9,26.6,155.2,-4.48,1.4,2.0,29.769999,13.71,1.26
-33.13083,18.86278,29-07-2015,209.90001,10.7,12.3,197.6,-2.29,0.5,10.0,32.559998,16.93,1.8499999
-26.03611,30.99778,30-07-2015,173.3,51.1,49.600002,123.700005,-3.81,2.6,11.1,31.39,18.43,1.3399999
-28.75,30.442778,30-07-2015,181.40001,15.6,15.0,166.40001,-5.46,0.8,2.8,33.11,18.56,1.55
-29.161667,30.629722,30-07-2015,155.0,17.6,17.1,137.90001,-6.08,0.9,5.1,28.789999,15.98,0.95
-27.02314,28.59389,30-07-2015,185.5,33.800000000000004,32.2,153.3,-4.39,1.7000000000000002,2.0,30.33,14.45,1.3199999
-27.273889,28.49,30-07-2015,186.7,31.1,29.7,157.0,-4.48,1.6,2.3,30.269999,14.389999,1.3299999
-27.4275,28.525833,30-07-2015,186.1,29.9,28.6,157.5,-4.48,1.5,2.3,30.179998,14.21,1.31
-27.3,28.586944,30-07-2015,185.6,31.1,29.7,155.90001,-4.48,1.6,2.3,30.24,14.28,1.31
-27.573056,24.746389,30-07-2015,235.0,14.0,13.3,221.7,-3.49,0.7000000000000001,0.3,36.17,18.08,2.5
-28.460833,21.248889,30-07-2015,246.8,0.7000000000000001,0.7,246.1,0.59,0.0,0.0,37.76,19.65,3.23
-32.94583,18.33667,30-07-2015,198.90001,7.2,7.8,191.1,-2.58,0.4,5.9,29.56,15.79,1.35
-29.641944,30.6875,31-07-2015,158.7,16.8,16.4,142.3,-5.62,0.8,6.0,30.349998,19.5,1.0699999
-24.95861111,29.39527778,31-07-2015,191.2,50.2,47.9,143.3,-3.21,2.5,2.6000001,33.96,18.44,1.6899999
-28.141944,26.417778,31-07-2015,220.40001,13.3,12.6,207.8,-4.04,0.7000000000000001,0.4,33.989998,16.58,2.04
-28.1175,26.719444,31-07-2015,216.3,13.9,13.2,203.1,-4.18,0.7000000000000001,0.4,33.579998,16.869999,1.9799999
-27.902778,24.615556,31-07-2015,230.90001,11.6,11.0,219.90001,-3.35,0.6000000000000001,0.2,36.51,18.33,2.61
-25.99136,27.84208,03-08-2015,187.6,46.0,43.9,143.7,-4.08,2.3000000000000003,2.9,31.01,16.18,1.41
-26.73806,27.59194,03-08-2015,193.3,33.9,32.3,161.0,-4.21,1.7000000000000002,1.6,31.109999,15.799999,1.48
-26.45,28.085833,03-08-2015,186.7,38.7,36.9,149.8,-4.08,1.9,1.9,30.5,15.23,1.36
-29.160278,26.573333,03-08-2015,220.1,10.0,9.5,210.6,-3.8999999,0.5,0.4,33.69,15.73,2.05
-31.396,29.2651,03-08-2015,155.7,27.8,27.1,128.6,-4.23,1.4,5.2000003,29.199999,19.42,1.01
-31.554722,29.245556,03-08-2015,145.2,29.700000000000003,28.7,116.5,-3.9599998,1.5,4.8,27.93,18.41,0.82
-26.861111,28.884722,04-08-2015,182.40001,35.800000000000004,34.100002,148.3,-4.36,1.8,2.2,29.83,14.12,1.24
-27.00222,28.76528,04-08-2015,183.40001,34.300000000000004,32.7,150.7,-4.39,1.7000000000000002,2.0,30.07,14.29,1.28
-26.970278,27.211111,04-08-2015,199.8,28.6,27.2,172.6,-4.27,1.4,1.3000001,32.09,16.359999,1.63
-26.880278,26.965,04-08-2015,201.8,28.6,27.300001,174.5,-4.2599998,1.4,1.2,32.53,16.71,1.68
-28.69485,28.23487,04-08-2015,186.40001,18.1,17.300001,169.1,-4.5899997,0.9,1.7,29.46,14.17,1.3399999
-29.615556,27.065278,04-08-2015,208.7,11.7,11.1,197.6,-3.9099998,0.6000000000000001,0.4,32.219997,15.049999,1.8199999
-28.883333,27.89,04-08-2015,190.6,16.7,16.0,174.6,-4.3199997,0.8,1.9,30.16,14.66,1.4399999
